Datetime,PT08.S1(CO),PT08.S2(NMHC),T,RH,AH,hour,dayofweek,month
2004-12-28 21:00:00,1301.0,1080.0,11.0,73.8,0.9677,21,1,12
2004-12-28 22:00:00,1126.0,828.0,9.6,82.9,0.99,22,1,12
2004-12-28 23:00:00,1013.0,687.0,8.6,83.5,0.9372,23,1,12
2004-12-29 00:00:00,982.0,645.0,8.7,83.0,0.9393,0,2,12
2004-12-29 01:00:00,970.0,642.0,8.8,81.2,0.9214,1,2,12
2004-12-29 02:00:00,959.0,637.0,8.9,79.0,0.9032,2,2,12
2004-12-29 03:00:00,925.0,598.0,9.0,76.5,0.8828,3,2,12
2004-12-29 04:00:00,847.0,502.0,9.0,75.8,0.8721,4,2,12
2004-12-29 05:00:00,885.0,534.0,9.1,73.9,0.8576,5,2,12
2004-12-29 06:00:00,883.0,549.0,9.4,70.9,0.8386,6,2,12
2004-12-29 07:00:00,892.0,587.0,10.1,65.9,0.8148,7,2,12
2004-12-29 08:00:00,970.0,678.0,10.1,64.6,0.7967,8,2,12
2004-12-29 09:00:00,904.0,644.0,9.3,64.7,0.7575,9,2,12
2004-12-29 10:00:00,919.0,652.0,9.9,61.3,0.7499,10,2,12
2004-12-29 11:00:00,929.0,668.0,10.6,59.9,0.7674,11,2,12
2004-12-29 12:00:00,938.0,729.0,11.1,55.3,0.7325,12,2,12
2004-12-29 13:00:00,971.0,786.0,12.0,49.3,0.69,13,2,12
2004-12-29 14:00:00,914.0,739.0,11.6,46.8,0.6397,14,2,12
2004-12-29 15:00:00,892.0,719.0,12.0,44.0,0.6169,15,2,12
2004-12-29 16:00:00,913.0,735.0,11.8,44.3,0.6141,16,2,12
2004-12-29 17:00:00,928.0,759.0,11.3,45.4,0.6063,17,2,12
2004-12-29 18:00:00,1035.0,941.0,11.3,44.1,0.5909,18,2,12
2004-12-29 19:00:00,1033.0,939.0,11.2,45.1,0.5971,19,2,12
2004-12-29 20:00:00,990.0,865.0,10.8,47.3,0.6122,20,2,12
2004-12-29 21:00:00,934.0,750.0,10.7,47.7,0.6127,21,2,12
2004-12-29 22:00:00,881.0,670.0,10.5,46.9,0.5956,22,2,12
2004-12-29 23:00:00,855.0,631.0,10.2,45.4,0.5632,23,2,12
2004-12-30 00:00:00,832.0,598.0,9.7,46.0,0.5546,0,3,12
2004-12-30 01:00:00,848.0,639.0,9.8,45.2,0.5489,1,3,12
2004-12-30 02:00:00,806.0,567.0,9.4,45.4,0.5355,2,3,12
2004-12-30 03:00:00,796.0,545.0,9.3,44.0,0.5153,3,3,12
2004-12-30 04:00:00,777.0,493.0,8.8,45.2,0.5134,4,3,12
2004-12-30 05:00:00,785.0,505.0,8.7,45.6,0.5128,5,3,12
2004-12-30 06:00:00,766.0,470.0,8.5,44.8,0.498,6,3,12
2004-12-30 07:00:00,808.0,534.0,8.7,43.4,0.4905,7,3,12
2004-12-30 08:00:00,975.0,822.0,8.5,43.6,0.4865,8,3,12
2004-12-30 09:00:00,943.0,816.0,8.8,42.0,0.4773,9,3,12
2004-12-30 10:00:00,886.0,764.0,10.8,35.1,0.4549,10,3,12
2004-12-30 11:00:00,861.0,716.0,11.7,34.4,0.4712,11,3,12
2004-12-30 12:00:00,881.0,734.0,12.6,31.7,0.4613,12,3,12
2004-12-30 13:00:00,855.0,741.0,12.5,30.3,0.4367,13,3,12
2004-12-30 14:00:00,855.0,725.0,11.4,32.8,0.4424,14,3,12
2004-12-30 15:00:00,844.0,689.0,12.1,31.1,0.4383,15,3,12
2004-12-30 16:00:00,900.0,794.0,12.3,29.7,0.4226,16,3,12
2004-12-30 17:00:00,883.0,751.0,9.8,36.4,0.4414,17,3,12
2004-12-30 18:00:00,994.0,903.0,9.3,40.8,0.4781,18,3,12
2004-12-30 19:00:00,927.0,774.0,8.6,45.1,0.5038,19,3,12
2004-12-30 20:00:00,1078.0,987.0,9.3,41.7,0.4884,20,3,12
2004-12-30 21:00:00,952.0,788.0,8.7,44.3,0.4998,21,3,12
2004-12-30 22:00:00,882.0,660.0,8.0,47.6,0.5113,22,3,12
2004-12-30 23:00:00,924.0,724.0,7.7,47.2,0.4975,23,3,12
2004-12-31 00:00:00,987.0,823.0,7.2,50.2,0.5118,0,4,12
2004-12-31 01:00:00,930.0,752.0,6.9,50.3,0.5029,1,4,12
2004-12-31 02:00:00,861.0,654.0,6.7,50.7,0.4998,2,4,12
2004-12-31 03:00:00,783.0,522.0,7.6,46.4,0.4869,3,4,12
2004-12-31 04:00:00,744.0,431.0,7.4,45.7,0.4714,4,4,12
2004-12-31 05:00:00,753.0,426.0,6.9,49.3,0.4913,5,4,12
2004-12-31 06:00:00,787.0,452.0,7.8,48.1,0.5095,6,4,12
2004-12-31 07:00:00,820.0,506.0,8.1,47.8,0.5157,7,4,12
2004-12-31 08:00:00,840.0,552.0,8.5,46.7,0.5191,8,4,12
2004-12-31 09:00:00,897.0,656.0,8.9,44.1,0.5039,9,4,12
2004-12-31 10:00:00,989.0,793.0,9.4,42.5,0.5038,10,4,12
2004-12-31 11:00:00,909.0,737.0,10.8,36.3,0.4712,11,4,12
2004-12-31 12:00:00,865.0,697.0,11.9,30.6,0.4264,12,4,12
2004-12-31 13:00:00,924.0,821.0,12.2,29.7,0.4205,13,4,12
2004-12-31 14:00:00,912.0,794.0,12.0,31.1,0.434,14,4,12
2004-12-31 15:00:00,872.0,717.0,12.7,28.4,0.416,15,4,12
2004-12-31 16:00:00,917.0,794.0,13.3,27.5,0.4185,16,4,12
2004-12-31 17:00:00,962.0,883.0,11.4,30.8,0.4148,17,4,12
2004-12-31 18:00:00,932.0,817.0,9.8,34.0,0.4112,18,4,12
2004-12-31 19:00:00,930.0,781.0,9.3,33.6,0.3958,19,4,12
2004-12-31 20:00:00,962.0,780.0,9.6,32.3,0.3871,20,4,12
2004-12-31 21:00:00,974.0,790.0,9.1,32.5,0.3766,21,4,12
2004-12-31 22:00:00,1055.0,791.0,9.1,37.2,0.431,22,4,12
2004-12-31 23:00:00,1003.0,744.0,7.8,38.4,0.4085,23,4,12
2005-01-01 00:00:00,1046.0,724.0,8.2,40.1,0.4375,0,5,1
2005-01-01 01:00:00,1275.0,930.0,5.3,50.7,0.4564,1,5,1
2005-01-01 02:00:00,1173.0,878.0,5.9,50.0,0.4689,2,5,1
2005-01-01 03:00:00,1163.0,881.0,4.9,53.9,0.4693,3,5,1
2005-01-01 04:00:00,1054.0,791.0,4.3,55.3,0.465,4,5,1
2005-01-01 05:00:00,1004.0,753.0,4.2,57.1,0.4759,5,5,1
2005-01-01 06:00:00,1001.0,777.0,3.5,58.3,0.4636,6,5,1
2005-01-01 07:00:00,974.0,736.0,3.0,60.7,0.4667,7,5,1
2005-01-01 08:00:00,915.0,653.0,2.6,63.2,0.4721,8,5,1
2005-01-01 09:00:00,939.0,649.0,3.9,59.0,0.4807,9,5,1
2005-01-01 10:00:00,973.0,748.0,4.7,57.2,0.4932,10,5,1
2005-01-01 11:00:00,1011.0,782.0,6.8,48.6,0.4822,11,5,1
2005-01-01 12:00:00,1097.0,875.0,8.6,43.6,0.4887,12,5,1
2005-01-01 13:00:00,1149.0,914.0,9.5,41.2,0.4908,13,5,1
2005-01-01 14:00:00,1117.0,934.0,10.9,35.9,0.468,14,5,1
2005-01-01 15:00:00,1085.0,896.0,12.5,32.3,0.467,15,5,1
2005-01-01 16:00:00,1102.0,885.0,12.8,32.6,0.4814,16,5,1
2005-01-01 17:00:00,1281.0,1053.0,10.9,39.7,0.5166,17,5,1
2005-01-01 18:00:00,1472.0,1198.0,9.0,51.8,0.5961,18,5,1
2005-01-01 19:00:00,1328.0,1029.0,8.1,54.1,0.5882,19,5,1
2005-01-01 20:00:00,1198.0,897.0,7.8,54.6,0.5786,20,5,1
2005-01-01 21:00:00,1176.0,905.0,6.2,59.6,0.5698,21,5,1
2005-01-01 22:00:00,1118.0,830.0,5.7,59.9,0.5523,22,5,1
2005-01-01 23:00:00,1091.0,773.0,5.6,59.7,0.5463,23,5,1
2005-01-02 00:00:00,1078.0,775.0,4.7,62.9,0.5424,0,6,1
2005-01-02 01:00:00,1043.0,726.0,4.5,63.5,0.5411,1,6,1
2005-01-02 02:00:00,992.0,685.0,4.5,63.6,0.5414,2,6,1
2005-01-02 03:00:00,1004.0,739.0,3.1,70.0,0.5388,3,6,1
2005-01-02 04:00:00,947.0,673.0,3.2,68.3,0.531,4,6,1
2005-01-02 05:00:00,923.0,634.0,3.1,69.2,0.5337,5,6,1
2005-01-02 06:00:00,911.0,613.0,2.4,71.9,0.5288,6,6,1
2005-01-02 07:00:00,924.0,629.0,3.1,68.7,0.5317,7,6,1
2005-01-02 08:00:00,954.0,674.0,2.1,73.1,0.5289,8,6,1
2005-01-02 09:00:00,960.0,704.0,3.3,68.2,0.5346,9,6,1
2005-01-02 10:00:00,1016.0,760.0,4.1,65.8,0.5451,10,6,1
2005-01-02 11:00:00,1139.0,879.0,6.6,56.6,0.5528,11,6,1
2005-01-02 12:00:00,1130.0,860.0,8.0,51.2,0.5516,12,6,1
2005-01-02 13:00:00,1237.0,962.0,10.3,44.9,0.5612,13,6,1
2005-01-02 14:00:00,1159.0,837.0,12.3,41.7,0.5961,14,6,1
2005-01-02 15:00:00,1124.0,790.0,13.5,41.3,0.6342,15,6,1
2005-01-02 16:00:00,1312.0,998.0,13.4,43.1,0.66,16,6,1
2005-01-02 17:00:00,1246.0,936.0,9.9,53.3,0.6504,17,6,1
2005-01-02 18:00:00,1232.0,931.0,8.9,54.6,0.6226,18,6,1
2005-01-02 19:00:00,1286.0,996.0,8.9,54.8,0.6244,19,6,1
2005-01-02 20:00:00,1347.0,1084.0,8.3,58.2,0.6391,20,6,1
2005-01-02 21:00:00,1343.0,1078.4905660377358,8.322641509433963,58.41320754716981,0.6426283018867924,21,6,1
2005-01-02 22:00:00,1339.0,1072.9811320754718,8.345283018867924,58.62641509433963,0.6461566037735849,22,6,1
2005-01-02 23:00:00,1335.0,1067.4716981132076,8.367924528301888,58.839622641509436,0.6496849056603774,23,6,1
2005-01-03 00:00:00,1331.0,1061.9622641509434,8.39056603773585,59.052830188679245,0.6532132075471698,0,0,1
2005-01-03 01:00:00,1327.0,1056.4528301886792,8.413207547169812,59.26603773584906,0.6567415094339623,1,0,1
2005-01-03 02:00:00,1323.0,1050.9433962264152,8.435849056603773,59.47924528301887,0.6602698113207547,2,0,1
2005-01-03 03:00:00,1319.0,1045.433962264151,8.458490566037737,59.69245283018868,0.6637981132075471,3,0,1
2005-01-03 04:00:00,1315.0,1039.9245283018868,8.481132075471699,59.905660377358494,0.6673264150943397,4,0,1
2005-01-03 05:00:00,1311.0,1034.4150943396226,8.50377358490566,60.1188679245283,0.6708547169811321,5,0,1
2005-01-03 06:00:00,1307.0,1028.9056603773586,8.526415094339622,60.33207547169812,0.6743830188679245,6,0,1
2005-01-03 07:00:00,1303.0,1023.3962264150944,8.549056603773586,60.54528301886793,0.6779113207547169,7,0,1
2005-01-03 08:00:00,1299.0,1017.8867924528302,8.571698113207548,60.758490566037736,0.6814396226415094,8,0,1
2005-01-03 09:00:00,1295.0,1012.377358490566,8.59433962264151,60.97169811320755,0.6849679245283019,9,0,1
2005-01-03 10:00:00,1291.0,1006.8679245283018,8.616981132075471,61.18490566037736,0.6884962264150943,10,0,1
2005-01-03 11:00:00,1287.0,1001.3584905660377,8.639622641509435,61.39811320754717,0.6920245283018868,11,0,1
2005-01-03 12:00:00,1283.0,995.8490566037735,8.662264150943397,61.611320754716985,0.6955528301886792,12,0,1
2005-01-03 13:00:00,1279.0,990.3396226415094,8.684905660377359,61.824528301886794,0.6990811320754717,13,0,1
2005-01-03 14:00:00,1275.0,984.8301886792452,8.70754716981132,62.0377358490566,0.7026094339622642,14,0,1
2005-01-03 15:00:00,1271.0,979.3207547169811,8.730188679245284,62.25094339622642,0.7061377358490566,15,0,1
2005-01-03 16:00:00,1267.0,973.811320754717,8.752830188679246,62.46415094339623,0.709666037735849,16,0,1
2005-01-03 17:00:00,1263.0,968.3018867924528,8.775471698113208,62.677358490566036,0.7131943396226414,17,0,1
2005-01-03 18:00:00,1259.0,962.7924528301887,8.79811320754717,62.89056603773585,0.716722641509434,18,0,1
2005-01-03 19:00:00,1255.0,957.2830188679245,8.820754716981133,63.10377358490566,0.7202509433962264,19,0,1
2005-01-03 20:00:00,1251.0,951.7735849056604,8.843396226415095,63.316981132075476,0.7237792452830188,20,0,1
2005-01-03 21:00:00,1247.0,946.2641509433962,8.866037735849057,63.530188679245285,0.7273075471698113,21,0,1
2005-01-03 22:00:00,1243.0,940.7547169811321,8.888679245283019,63.74339622641509,0.7308358490566037,22,0,1
2005-01-03 23:00:00,1239.0,935.2452830188679,8.911320754716982,63.95660377358491,0.7343641509433962,23,0,1
2005-01-04 00:00:00,1235.0,929.7358490566038,8.933962264150944,64.16981132075472,0.7378924528301887,0,1,1
2005-01-04 01:00:00,1231.0,924.2264150943396,8.956603773584906,64.38301886792453,0.7414207547169811,1,1,1
2005-01-04 02:00:00,1227.0,918.7169811320755,8.979245283018868,64.59622641509434,0.7449490566037735,2,1,1
2005-01-04 03:00:00,1223.0,913.2075471698113,9.001886792452831,64.80943396226415,0.748477358490566,3,1,1
2005-01-04 04:00:00,1219.0,907.6981132075472,9.024528301886793,65.02264150943397,0.7520056603773585,4,1,1
2005-01-04 05:00:00,1215.0,902.188679245283,9.047169811320755,65.23584905660377,0.7555339622641509,5,1,1
2005-01-04 06:00:00,1211.0,896.6792452830189,9.069811320754717,65.44905660377358,0.7590622641509434,6,1,1
2005-01-04 07:00:00,1207.0,891.1698113207547,9.09245283018868,65.6622641509434,0.7625905660377358,7,1,1
2005-01-04 08:00:00,1203.0,885.6603773584906,9.115094339622642,65.8754716981132,0.7661188679245282,8,1,1
2005-01-04 09:00:00,1199.0,880.1509433962265,9.137735849056604,66.08867924528302,0.7696471698113208,9,1,1
2005-01-04 10:00:00,1195.0,874.6415094339623,9.160377358490566,66.30188679245283,0.7731754716981132,10,1,1
2005-01-04 11:00:00,1191.0,869.1320754716982,9.18301886792453,66.51509433962264,0.7767037735849056,11,1,1
2005-01-04 12:00:00,1187.0,863.622641509434,9.205660377358491,66.72830188679245,0.780232075471698,12,1,1
2005-01-04 13:00:00,1183.0,858.1132075471698,9.228301886792453,66.94150943396227,0.7837603773584906,13,1,1
2005-01-04 14:00:00,1179.0,852.6037735849056,9.250943396226415,67.15471698113207,0.787288679245283,14,1,1
2005-01-04 15:00:00,1175.0,847.0943396226415,9.273584905660378,67.36792452830188,0.7908169811320754,15,1,1
2005-01-04 16:00:00,1171.0,841.5849056603773,9.29622641509434,67.5811320754717,0.7943452830188679,16,1,1
2005-01-04 17:00:00,1167.0,836.0754716981132,9.318867924528302,67.79433962264152,0.7978735849056603,17,1,1
2005-01-04 18:00:00,1163.0,830.566037735849,9.341509433962264,68.00754716981132,0.8014018867924528,18,1,1
2005-01-04 19:00:00,1159.0,825.0566037735849,9.364150943396227,68.22075471698113,0.8049301886792453,19,1,1
2005-01-04 20:00:00,1155.0,819.5471698113207,9.38679245283019,68.43396226415095,0.8084584905660377,20,1,1
2005-01-04 21:00:00,1151.0,814.0377358490566,9.409433962264151,68.64716981132075,0.8119867924528301,21,1,1
2005-01-04 22:00:00,1147.0,808.5283018867924,9.432075471698113,68.86037735849057,0.8155150943396225,22,1,1
2005-01-04 23:00:00,1143.0,803.0188679245283,9.454716981132075,69.07358490566038,0.8190433962264151,23,1,1
2005-01-05 00:00:00,1139.0,797.5094339622641,9.477358490566038,69.28679245283018,0.8225716981132075,0,2,1
2005-01-05 01:00:00,1135.0,792.0,9.5,69.5,0.8261,1,2,1
2005-01-05 02:00:00,1188.0,901.0,9.1,70.9,0.8176,2,2,1
2005-01-05 03:00:00,1242.0,921.0,8.1,72.1,0.7798,3,2,1
2005-01-05 04:00:00,1219.0,889.0,7.9,72.1,0.7679,4,2,1
2005-01-05 05:00:00,1187.0,850.0,7.6,72.7,0.7598,5,2,1
2005-01-05 06:00:00,1225.0,904.0,7.5,71.7,0.7439,6,2,1
2005-01-05 07:00:00,1333.0,1019.0,7.9,70.6,0.7562,7,2,1
2005-01-05 08:00:00,1489.0,1193.0,8.6,69.0,0.7732,8,2,1
2005-01-05 09:00:00,1596.0,1341.0,9.1,67.5,0.7831,9,2,1
2005-01-05 10:00:00,1585.0,1277.0,9.8,65.8,0.7967,10,2,1
2005-01-05 11:00:00,1674.0,1376.0,11.2,61.9,0.8226,11,2,1
2005-01-05 12:00:00,1741.0,1438.0,12.8,60.1,0.882,12,2,1
2005-01-05 13:00:00,1680.0,1434.0,13.4,62.4,0.9513,13,2,1
2005-01-05 14:00:00,1295.0,1090.0,14.3,61.2,0.9941,14,2,1
2005-01-05 15:00:00,1288.0,1112.0,14.6,59.6,0.9824,15,2,1
2005-01-05 16:00:00,1281.0,1111.0,14.2,60.0,0.9684,16,2,1
2005-01-05 17:00:00,1310.0,1099.0,13.8,62.6,0.9862,17,2,1
2005-01-05 18:00:00,1276.0,1099.0,13.6,64.0,0.9891,18,2,1
2005-01-05 19:00:00,1312.0,1148.0,13.4,64.5,0.9865,19,2,1
2005-01-05 20:00:00,1332.0,1146.0,13.5,64.7,0.9971,20,2,1
2005-01-05 21:00:00,1248.0,1046.0,13.4,65.3,0.9967,21,2,1
2005-01-05 22:00:00,1182.0,947.0,13.2,64.5,0.9732,22,2,1
2005-01-05 23:00:00,1059.0,810.0,13.2,62.3,0.9392,23,2,1
2005-01-06 00:00:00,1056.0,795.0,12.5,63.7,0.9196,0,3,1
2005-01-06 01:00:00,1064.0,785.0,12.3,64.6,0.9229,1,3,1
2005-01-06 02:00:00,1059.0,783.0,12.5,63.8,0.9244,2,3,1
2005-01-06 03:00:00,991.0,681.0,12.6,62.7,0.9121,3,3,1
2005-01-06 04:00:00,950.0,622.0,12.0,64.6,0.906,4,3,1
2005-01-06 05:00:00,1005.0,679.0,10.7,69.5,0.8919,5,3,1
2005-01-06 06:00:00,939.0,568.0,12.4,62.6,0.8994,6,3,1
2005-01-06 07:00:00,961.0,629.0,12.3,62.7,0.8947,7,3,1
2005-01-06 08:00:00,1017.0,712.0,11.4,66.6,0.8948,8,3,1
2005-01-06 09:00:00,1108.0,823.0,11.1,70.2,0.9276,9,3,1
2005-01-06 10:00:00,1122.0,803.0,13.4,61.0,0.9348,10,3,1
2005-01-06 11:00:00,1099.0,826.0,15.9,52.2,0.9377,11,3,1
2005-01-06 12:00:00,1124.0,805.0,15.6,54.0,0.9515,12,3,1
2005-01-06 13:00:00,1186.0,921.0,16.3,51.5,0.9462,13,3,1
2005-01-06 14:00:00,1096.0,819.0,16.5,50.8,0.9442,14,3,1
2005-01-06 15:00:00,1120.0,829.0,16.3,51.9,0.9535,15,3,1
2005-01-06 16:00:00,1185.0,893.0,16.2,53.0,0.9687,16,3,1
2005-01-06 17:00:00,1173.0,885.0,15.6,54.8,0.966,17,3,1
2005-01-06 18:00:00,1221.0,935.0,14.5,57.5,0.944,18,3,1
2005-01-06 19:00:00,1330.0,1063.0,14.0,60.1,0.9566,19,3,1
2005-01-06 20:00:00,1325.0,1027.0,13.5,63.0,0.9686,20,3,1
2005-01-06 21:00:00,1195.0,915.0,12.6,65.4,0.9529,21,3,1
2005-01-06 22:00:00,1150.0,869.0,12.0,67.5,0.9413,22,3,1
2005-01-06 23:00:00,1145.0,806.0,10.5,72.0,0.912,23,3,1
2005-01-07 00:00:00,1041.0,729.0,10.0,70.9,0.8706,0,4,1
2005-01-07 01:00:00,1032.0,687.0,9.8,70.7,0.8571,1,4,1
2005-01-07 02:00:00,1010.0,661.0,8.0,75.0,0.8098,2,4,1
2005-01-07 03:00:00,951.0,620.0,7.9,75.1,0.805,3,4,1
2005-01-07 04:00:00,944.0,617.0,7.0,77.3,0.7782,4,4,1
2005-01-07 05:00:00,862.0,540.0,7.2,74.4,0.7581,5,4,1
2005-01-07 06:00:00,909.0,567.0,6.7,75.0,0.7418,6,4,1
2005-01-07 07:00:00,965.0,659.0,6.4,76.3,0.7389,7,4,1
2005-01-07 08:00:00,1102.0,884.0,6.0,78.5,0.7377,8,4,1
2005-01-07 09:00:00,1226.0,1157.0,6.3,77.4,0.7452,9,4,1
2005-01-07 10:00:00,1132.0,950.0,7.7,73.8,0.7769,10,4,1
2005-01-07 11:00:00,1183.0,1013.0,10.2,61.5,0.7638,11,4,1
2005-01-07 12:00:00,1211.0,998.0,11.3,58.1,0.7743,12,4,1
2005-01-07 13:00:00,1253.0,1030.0,10.6,62.3,0.7981,13,4,1
2005-01-07 14:00:00,1311.0,1088.0,11.1,62.0,0.8199,14,4,1
2005-01-07 15:00:00,1341.0,1142.0,12.6,57.7,0.8387,15,4,1
2005-01-07 16:00:00,1432.0,1195.0,13.3,56.2,0.8548,16,4,1
2005-01-07 17:00:00,1404.0,1195.0,11.2,65.3,0.8639,17,4,1
2005-01-07 18:00:00,1493.0,1337.0,8.8,74.6,0.8434,18,4,1
2005-01-07 19:00:00,1478.0,1357.0,7.2,78.5,0.803,19,4,1
2005-01-07 20:00:00,1411.0,1311.0,6.5,80.0,0.7789,20,4,1
2005-01-07 21:00:00,1387.0,1231.0,5.8,83.8,0.7768,21,4,1
2005-01-07 22:00:00,1306.0,1161.0,5.5,83.5,0.7619,22,4,1
2005-01-07 23:00:00,1232.0,1035.0,5.8,81.3,0.7568,23,4,1
2005-01-08 00:00:00,1277.0,1085.0,5.4,82.6,0.7495,0,5,1
2005-01-08 01:00:00,1063.0,843.0,6.4,76.3,0.7369,1,5,1
2005-01-08 02:00:00,991.0,744.0,7.0,73.6,0.7417,2,5,1
2005-01-08 03:00:00,989.0,701.0,7.2,72.3,0.7392,3,5,1
2005-01-08 04:00:00,972.0,674.0,7.9,69.3,0.7413,4,5,1
2005-01-08 05:00:00,973.0,675.0,7.4,71.7,0.7434,5,5,1
2005-01-08 06:00:00,985.0,691.0,7.7,71.9,0.7575,6,5,1
2005-01-08 07:00:00,1020.0,736.0,8.1,68.0,0.7396,7,5,1
2005-01-08 08:00:00,1192.0,978.0,6.7,77.1,0.7597,8,5,1
2005-01-08 09:00:00,1325.0,1140.0,6.8,77.9,0.7756,9,5,1
2005-01-08 10:00:00,1219.0,1026.0,8.9,66.7,0.7634,10,5,1
2005-01-08 11:00:00,1195.0,992.0,11.6,54.1,0.7387,11,5,1
2005-01-08 12:00:00,1230.0,1020.0,13.5,49.4,0.7598,12,5,1
2005-01-08 13:00:00,1312.0,1087.0,13.8,50.9,0.796,13,5,1
2005-01-08 14:00:00,1387.0,1127.0,13.4,55.9,0.8588,14,5,1
2005-01-08 15:00:00,1375.0,1076.0,12.9,59.0,0.8736,15,5,1
2005-01-08 16:00:00,1532.0,1265.0,13.3,59.0,0.8945,16,5,1
2005-01-08 17:00:00,1531.0,1235.0,13.0,61.9,0.9224,17,5,1
2005-01-08 18:00:00,1479.0,1196.0,12.5,63.6,0.9193,18,5,1
2005-01-08 19:00:00,1521.0,1208.0,12.2,65.8,0.931,19,5,1
2005-01-08 20:00:00,1616.0,1363.0,12.6,65.2,0.9474,20,5,1
2005-01-08 21:00:00,1371.0,1105.0,13.3,63.6,0.9681,21,5,1
2005-01-08 22:00:00,1198.0,943.0,13.5,62.6,0.9644,22,5,1
2005-01-08 23:00:00,1102.0,813.0,14.1,59.6,0.9563,23,5,1
2005-01-09 00:00:00,1120.0,826.0,14.0,61.4,0.9773,0,6,1
2005-01-09 01:00:00,1093.0,789.0,13.5,63.4,0.9755,1,6,1
2005-01-09 02:00:00,1112.0,791.0,13.2,64.2,0.9706,2,6,1
2005-01-09 03:00:00,986.0,674.0,13.6,62.2,0.9643,3,6,1
2005-01-09 04:00:00,934.0,609.0,13.7,61.1,0.9537,4,6,1
2005-01-09 05:00:00,919.0,571.0,13.5,63.8,0.9801,5,6,1
2005-01-09 06:00:00,929.0,556.0,12.5,67.3,0.9743,6,6,1
2005-01-09 07:00:00,919.0,552.0,13.2,64.2,0.9664,7,6,1
2005-01-09 08:00:00,944.0,586.0,13.1,63.4,0.9535,8,6,1
2005-01-09 09:00:00,943.0,580.0,13.8,60.5,0.9526,9,6,1
2005-01-09 10:00:00,1036.0,683.0,13.7,60.4,0.939,10,6,1
2005-01-09 11:00:00,1168.0,797.0,14.0,59.7,0.9495,11,6,1
2005-01-09 12:00:00,1232.0,903.0,15.0,56.2,0.9539,12,6,1
2005-01-09 13:00:00,1236.0,901.0,16.9,50.9,0.9714,13,6,1
2005-01-09 14:00:00,1278.0,1070.0,16.6,52.4,0.981,14,6,1
2005-01-09 15:00:00,1369.0,1242.0,16.4,53.2,0.9826,15,6,1
2005-01-09 16:00:00,1182.0,929.0,16.1,52.8,0.9579,16,6,1
2005-01-09 17:00:00,1210.0,933.0,15.7,54.4,0.9616,17,6,1
2005-01-09 18:00:00,1316.0,1121.0,15.4,55.3,0.9616,18,6,1
2005-01-09 19:00:00,1221.0,952.0,15.2,54.7,0.9362,19,6,1
2005-01-09 20:00:00,1260.0,1034.0,14.7,56.6,0.9392,20,6,1
2005-01-09 21:00:00,1231.0,962.0,14.4,58.2,0.9495,21,6,1
2005-01-09 22:00:00,1115.0,804.0,14.3,59.2,0.9608,22,6,1
2005-01-09 23:00:00,1180.0,877.0,14.0,60.4,0.9622,23,6,1
2005-01-10 00:00:00,1174.0,873.0,13.7,63.6,0.9912,0,0,1
2005-01-10 01:00:00,1178.0,876.0,13.1,68.7,1.0329,1,0,1
2005-01-10 02:00:00,1052.0,704.0,13.2,69.9,1.0526,2,0,1
2005-01-10 03:00:00,998.0,591.0,12.8,71.2,1.0454,3,0,1
2005-01-10 04:00:00,960.0,532.0,12.9,70.4,1.0444,4,0,1
2005-01-10 05:00:00,958.0,571.0,12.4,72.5,1.0411,5,0,1
2005-01-10 06:00:00,989.0,650.0,13.0,70.3,1.0502,6,0,1
2005-01-10 07:00:00,1162.0,843.0,12.3,73.3,1.0448,7,0,1
2005-01-10 08:00:00,1523.0,1324.0,12.8,71.8,1.0551,8,0,1
2005-01-10 09:00:00,1511.0,1334.0,13.1,70.2,1.0567,9,0,1
2005-01-10 10:00:00,1420.0,1183.0,12.8,71.8,1.0551,10,0,1
2005-01-10 11:00:00,1413.0,1193.0,13.1,70.3,1.0566,11,0,1
2005-01-10 12:00:00,1335.0,1141.0,13.7,67.0,1.0446,12,0,1
2005-01-10 13:00:00,1451.0,1298.0,14.0,65.4,1.0427,13,0,1
2005-01-10 14:00:00,1410.0,1276.0,14.4,63.8,1.0421,14,0,1
2005-01-10 15:00:00,1429.0,1277.0,14.1,65.9,1.0531,15,0,1
2005-01-10 16:00:00,1409.0,1223.0,14.1,65.9,1.0552,16,0,1
2005-01-10 17:00:00,1372.0,1210.0,14.1,66.0,1.0539,17,0,1
2005-01-10 18:00:00,1366.0,1213.0,14.0,66.4,1.0536,18,0,1
2005-01-10 19:00:00,1365.0,1192.0,13.8,66.4,1.0451,19,0,1
2005-01-10 20:00:00,1385.0,1218.0,13.4,68.1,1.0441,20,0,1
2005-01-10 21:00:00,1361.0,1137.0,13.2,69.1,1.0452,21,0,1
2005-01-10 22:00:00,1312.0,1047.0,13.0,70.0,1.042,22,0,1
2005-01-10 23:00:00,1177.0,871.0,12.7,69.9,1.0223,23,0,1
2005-01-11 00:00:00,1205.0,888.0,12.0,71.9,1.0071,0,1,1
2005-01-11 01:00:00,1114.0,757.0,13.2,66.8,1.0087,1,1,1
2005-01-11 02:00:00,1047.0,708.0,12.4,69.5,0.9986,2,1,1
2005-01-11 03:00:00,982.0,592.0,13.1,65.7,0.9858,3,1,1
2005-01-11 04:00:00,992.0,644.0,11.8,70.6,0.9731,4,1,1
2005-01-11 05:00:00,977.0,629.0,12.3,68.0,0.9734,5,1,1
