,NMHC(GT)
8472,85.5560634920635
8473,275.9765932539686
8474,363.98705357142853
8475,313.26375198412694
8476,341.9767584776334
8477,378.56300793650786
8478,418.1824808201057
8479,390.1800555555556
8480,298.15969973545003
8481,284.63259854497386
8482,66.88062830687834
8483,34.58356415343916
8484,48.27863227513223
8485,51.790382936507925
8486,56.22665873015873
8487,57.982790343915354
8488,108.01738437950924
8489,99.98840259740258
8490,75.28555423280423
8491,77.67575859788357
8492,36.391082010582025
8493,33.60660185185184
8494,34.55509391534392
8495,34.602828042328035
8496,55.78454701779699
8497,92.02156679894183
8498,138.66304431216938
8499,61.57460119047618
8500,33.42376190476189
8501,66.89200727513229
8502,59.840811507936486
8503,32.56867129629631
8504,21.726160052910064
8505,19.52258994708996
8506,16.612111772486774
8507,16.284621693121693
8508,16.297824074074068
8509,17.001424603174602
8510,35.32825264550264
8511,53.04618716931216
8512,32.36889748677247
8513,31.511316137566112
8514,30.89015343915342
8515,54.52018253968254
8516,50.50850529100531
8517,32.528607804232784
8518,33.637044312169316
8519,50.48845370370372
8520,122.7712387566137
8521,192.95140873015873
8522,157.58266335978848
8523,61.59324537037036
8524,30.402058201058185
8525,27.405871031746035
8526,23.824667328042334
8527,22.534268518518527
8528,19.917403439153457
8529,18.572776455026467
8530,15.841865740740744
8531,15.574292328042326
8532,15.935875661375658
8533,18.38085185185186
8534,92.21641137566134
8535,116.5793518518518
8536,58.467487433862416
8537,32.2681435185185
8538,30.002494708994696
8539,34.748369708994716
8540,53.74856349206348
8541,40.92107473544975
8542,53.71118253968253
8543,51.43104166666665
8544,94.5691382275132
8545,145.0608326719578
8546,260.2291150793651
8547,109.39846362433862
8548,33.03925066137565
8549,34.90995304232805
8550,35.79069708994709
8551,30.571130291005296
8552,25.308280423280433
8553,20.63736970899472
8554,17.22284523809525
8555,17.967183862433867
8556,24.76638624338625
8557,48.80079365079364
8558,255.28451653439149
8559,284.3505958994708
8560,154.93054365079362
8561,211.8668234126985
8562,109.61648015873016
8563,107.99888690476196
8564,167.6942103174605
8565,111.8534126984127
8566,162.81269510582013
8567,162.36589616402117
8568,495.5663776455024
8569,637.6301210317458
8570,618.2730529100527
8571,245.12934325396824
8572,118.36986519961512
8573,91.09830597643096
8574,87.28278679653677
8575,75.51902290764788
8576,53.57824074074074
8577,49.80600793650791
8578,47.33728042328042
8579,43.8148716931217
8580,52.498746693121696
8581,73.68935317460314
8582,341.54953769841256
8583,559.343343915344
8584,181.5750899470899
8585,89.88562632275134
8586,56.66103373015874
8587,52.81106150793655
8588,58.776833994709015
8589,58.16056944444448
8590,77.34162301587307
8591,87.58139351851847
8592,323.8116794733046
8593,472.9794126984126
8594,329.1044662698416
8595,291.60061970899466
8596,215.54282064694556
8597,102.6896111111111
8598,102.777468915344
8599,97.99392724867732
8600,49.942190476190504
8601,34.17394312169311
8602,19.551847222222225
8603,32.86492460317461
8604,51.62896097883597
8605,84.65786044973544
8606,469.07596031746
8607,549.6158505291006
8608,504.59833201058217
8609,343.0315740740743
8610,306.550297619048
8611,353.87921759259274
8612,328.21112235449766
8613,379.1030886243387
8614,531.027208994709
8615,477.46279629629646
8616,327.9803187830686
8617,395.9195793650792
8618,575.3356236772482
8619,154.17523611111108
8620,69.34612235449735
8621,84.87054232804232
8622,79.6850284391534
8623,86.3902982804233
8624,60.07163558201056
8625,64.5577017195767
8626,59.809443121693114
8627,50.37921957671957
8628,63.26656415343914
8629,30.865910714285693
8630,79.32604840067337
8631,229.66317989417985
8632,56.78917791005287
8633,93.08479082491596
8634,107.45653685666188
8635,129.21500805675802
8636,185.56317684167695
8637,121.60855567580565
8638,140.74817063492063
8639,157.12204298941796
8640,114.1364785353535
8641,218.8993267195767
8642,218.67386081048585
8643,263.9278237734488
8644,123.42837169312166
8645,94.54219510582011
8646,184.84831746031756
8647,65.21016504329003
8648,34.844824735449734
8649,28.686748677248676
8650,22.849823412698424
8651,14.389839285714292
8652,14.491185846560851
8653,14.726626984126987
8654,15.4360462962963
8655,27.998439814814823
8656,28.80099470899472
8657,31.70401388888888
8658,33.10747619047617
8659,35.754879629629635
8660,115.01300210437708
8661,344.1462433862436
8662,77.30040410052908
8663,103.99499386724388
8664,210.6682612433862
8665,138.8762923280423
8666,108.3793873256373
8667,75.00410714285711
8668,63.10436375661376
8669,74.71350198412699
8670,57.48217460317457
8671,53.60161706349203
8672,30.001174603174615
8673,20.439025793650796
8674,15.417575396825391
8675,14.912591931216934
8676,16.234330026455016
8677,27.478017195767187
8678,90.58983068783066
8679,118.12187908850402
8680,115.367871031746
8681,87.62786375661369
8682,88.69493518518514
8683,88.40960185185183
8684,87.10366931216934
8685,90.9972341269841
8686,104.52314351851844
8687,126.31784126984122
8688,266.37223015873025
8689,420.88615079365087
8690,448.5199411375663
8691,262.56290873015865
8692,91.2560350529101
8693,126.66749747474744
8694,75.1058611111111
8695,77.56869576719575
8696,50.35416534391531
8697,27.4263281024531
8698,24.727505952380948
8699,25.263887626262623
8700,42.23945105820103
8701,77.37341943241941
8702,500.29336772486744
8703,632.340617063492
8704,499.40625264550295
8705,347.3895006613759
8706,146.80683531746052
8707,158.41516508954018
8708,194.50962301587313
8709,268.5322500000001
8710,274.49006349206354
8711,175.4665198412698
8712,427.21559589947094
8713,644.1923273809522
8714,644.3872499999998
8715,339.48231746031746
8716,212.13563822751303
8717,91.41091071428576
8718,79.98568055555558
8719,72.28148358585858
8720,51.024046416546405
8721,30.63300396825395
8722,31.064458333333313
8723,41.80300925925925
8724,59.221664021164
8725,85.73944907407412
8726,622.0658578042329
8727,572.4059589947093
8728,585.1006646825399
8729,364.5292566137568
8730,215.3299576719577
8731,210.12757010582015
8732,184.83606613756615
8733,125.3917506613758
8734,124.5269100529101
8735,146.2419318783069
8736,329.4363009259261
8737,538.3761560846558
8738,568.1304120370368
8739,498.583449555074
8740,93.87262103174604
8741,81.89934986772488
8742,71.65130753968262
8743,58.55162830687828
8744,59.0588783068783
8745,60.65422288359785
8746,50.53591534391537
8747,48.48882088744589
8748,48.49710648148152
8749,75.03589484126984
8750,506.8948412698415
8751,526.6320873015875
8752,312.5449665704666
8753,229.3793035714286
8754,223.08466534391545
8755,246.84364285714275
8756,197.8370987253487
8757,218.58655507455504
8758,131.85609920634923
8759,166.39353133603876
8760,265.80650992063494
8761,641.3980568783065
8762,646.7268505291003
8763,424.1415998677249
8764,150.01741468253977
8765,94.4766124338624
8766,88.42123454785956
8767,85.70384920634919
8768,52.15947035834537
8769,30.602337301587273
8770,49.38838359788359
8771,30.598400132275103
8772,36.35700330687832
8773,63.34193951418954
8774,201.93364285714296
8775,593.8353564814814
8776,524.7865667989416
8777,298.53943584656076
8778,113.62231150793646
8779,167.77043650793658
8780,209.2707949735451
8781,164.33064484126984
8782,135.47086706349197
8783,154.1765052910053
8784,203.1272103174604
8785,471.8806917989413
8786,520.4795357142855
8787,252.2744824434826
8788,109.24794775132274
8789,81.91588029100531
8790,68.29476521164017
8791,43.71540211640214
8792,48.75144576719576
8793,47.723092592592586
8794,27.4511335978836
8795,31.00272685185185
8796,32.59658597883597
8797,31.082876984126955
8798,43.3083835978836
8799,82.6307539682539
8800,103.11313888888884
8801,95.82032804232804
8802,103.65715740740734
8803,106.09350541125538
8804,115.1205985449735
8805,62.82755555555554
8806,101.95207142857144
8807,121.62782076719576
8808,124.58714906389892
8809,108.49133597883598
8810,203.7828637566139
8811,239.1315624699376
8812,94.34567129629626
8813,65.30573478835983
8814,48.62505952380954
8815,49.82873412698411
8816,50.48382407407403
8817,31.105221560846548
8818,34.22947156084654
8819,29.811783068783043
8820,22.882593253968253
8821,27.214081349206328
8822,32.59633399470897
8823,53.4201402116402
8824,66.83314417989418
8825,103.42552248677254
8826,119.55344444444444
8827,107.26843783068782
8828,49.17445502645501
8829,47.61833134920632
8830,80.82371428571427
8831,105.0062037037037
8832,102.62798478835974
8833,253.2863547378548
8834,174.96765145502653
8835,97.564789021164
8836,108.73351388888888
8837,88.60725925925922
8838,55.07524272486773
8839,55.04517989417987
8840,58.08747023809521
8841,41.7222314814815
8842,40.82195767195766
8843,40.85588822751323
8844,47.28134193121694
8845,91.61611970899472
8846,292.3233683862432
8847,447.2074153439156
8848,322.3270436507937
8849,120.47141215728716
8850,126.72380224867726
8851,127.85421296296296
8852,143.98762194749702
8853,137.69348901098903
8854,202.15154629629615
8855,315.0988048941802
8856,524.6790145502644
8857,504.5434411375662
8858,497.3073260582012
8859,337.1286554232806
8860,135.1217294973545
8861,105.45325066137556
8862,58.89002447089947
8863,33.95978288840788
8864,31.368162518037515
8865,32.35681132756131
8866,25.322668650793656
8867,23.5507261904762
8868,30.75252182539683
8869,60.8497393671144
8870,227.43282846320352
8871,341.4502380952382
8872,290.6460441317942
8873,282.92056547619046
8874,220.8324702380953
8875,192.79700264550272
8876,219.6546673280424
8877,156.40246825396818
8878,222.9810747354497
8879,252.00556216931227
8880,516.7686845238088
8881,545.8749054232801
8882,537.539458994709
8883,494.9345818302067
8884,202.30043253968256
8885,121.53703571428572
8886,79.02896825396822
8887,71.0369754181004
8888,46.29782936507937
8889,26.492947089947076
8890,25.707858465608464
8891,33.29398875661376
8892,51.1589642857143
8893,56.98361375661379
8894,165.9351829004331
8895,512.7487195767193
8896,361.81357804232806
8897,285.87756415343915
8898,191.5260992063493
8899,191.97801455026448
8900,222.7529404761905
8901,307.31645568783057
8902,329.11340211640197
8903,517.5144728835977
8904,445.4190443121691
8905,565.8792592592591
8906,505.6610099206347
8907,493.1484398148146
8908,248.67641871091865
8909,141.1373578042327
8910,103.40838558201057
8911,56.48494576719575
8912,50.3315456349206
8913,31.58068716931218
8914,25.4422123015873
8915,22.852886243386237
8916,25.825516534391543
8917,76.58747420634919
8918,406.7141805555553
8919,479.1193082010581
8920,388.1961936026934
8921,266.9984431216932
8922,187.62438888888877
8923,151.1682685185185
8924,203.9833630952381
8925,202.7291415343916
8926,201.28850595238083
8927,155.2298296194545
8928,242.85588359788372
8929,504.57115542328006
8930,579.9927632275128
8931,550.4068875661368
8932,192.2909053030303
8933,138.1934087301588
8934,84.5495138888888
8935,66.99360251322746
8936,74.7370045186295
8937,53.41365939153438
8938,47.32019179894179
8939,27.963449074074052
8940,49.929640873015884
8941,68.62148941798942
8942,230.41698124098136
8943,554.4324682539681
8944,423.3472294973546
8945,310.6736197089947
8946,183.68451455026457
8947,168.40139417989428
8948,230.6669272486773
8949,191.65956283068795
8950,333.41148478835964
8951,354.81509854497324
8952,454.9228439153439
8953,572.7309325396824
8954,498.0323716931214
8955,450.9014145021643
8956,98.47236044973542
8957,96.98032671957668
8958,92.96597949735448
8959,78.41885582010576
8960,36.24541203703701
8961,41.706818542568584
8962,26.705841931216938
8963,27.556125661375656
8964,24.4467328042328
8965,52.188780423280434
8966,146.4684318783069
8967,175.42739484126972
8968,195.27517791005292
8969,194.44570568783067
8970,173.44785648148147
8971,148.58375330687832
8972,119.32056283068782
8973,87.09899999999996
8974,147.35020304232802
8975,120.057871031746
8976,128.26774801587305
8977,208.84009722222223
8978,252.8135498436749
8979,274.91519047619056
8980,129.5236501322751
8981,136.58105224867722
8982,89.5824014550264
8983,85.83848875661371
8984,50.983053571428535
8985,52.509311267436296
8986,40.020597883597894
8987,27.319999338624335
8988,24.316420634920625
8989,32.838448412698426
8990,27.55150595238094
8991,63.39711976911978
8992,99.3331011904762
8993,206.0659305555556
8994,76.32455357142855
8995,52.47239947089944
8996,33.76690145502643
8997,50.456185185185184
8998,71.37617526455028
8999,109.23641666666668
9000,123.68782142857138
9001,199.6378769841269
9002,304.2114596560848
9003,294.38221560846563
9004,114.50966798941796
9005,71.83358201058198
9006,61.68003637566135
9007,59.015862433862445
9008,50.11849669312173
9009,37.28152380952379
9010,31.405988095238097
9011,30.481038359788357
9012,38.96427182539686
9013,89.67699933862426
9014,331.4823492063489
9015,501.7313822751328
9016,362.8208617724867
9017,232.3936084656084
9018,161.6013428469678
9019,138.8072843915345
9020,198.9326078042327
9021,164.70691824379333
9022,156.75550529100522
9023,214.68501322751325
9024,523.0707969576719
9025,515.5901395502649
9026,517.8563875661375
9027,348.33653240740745
9028,152.97029497354515
9029,75.49729227716733
9030,84.57860582010578
9031,89.96727116402114
9032,38.56304166666669
9033,25.938034451659465
9034,25.493047619047637
9035,31.651251322751342
9036,30.637964285714272
9037,57.05301521164022
9038,234.86875396825397
9039,522.5384563492069
9040,559.7885740740737
9041,317.64057142857115
9042,262.955357142857
9043,213.89476322751335
9044,211.1964814814815
9045,154.15016402116402
9046,147.62987591575092
9047,147.37933887871395
9048,405.92180423280416
9049,554.7142539682538
9050,531.2113776455025
9051,348.53852711640235
9052,239.68278108465617
9053,135.06135052910057
9054,110.84756679894171
9055,77.83817634680123
9056,56.43121602934104
9057,31.04021164021162
9058,29.623926587301575
9059,23.928586038961036
9060,45.995244047619074
9061,82.4906342592592
9062,420.5100125661376
9063,477.7890972222225
9064,495.13798544973525
9065,305.52124074074067
9066,177.8354556878306
9067,170.51609126984127
9068,235.68842658730165
9069,241.34788095238093
9070,204.4274140211641
9071,199.05658465608477
9072,482.7874669312165
9073,526.8611997354498
9074,515.354135582011
9075,367.9210520683021
9076,217.16298773448756
9077,213.12342159692145
9078,149.25444312169304
9079,105.16805952380948
9080,60.698674603174624
9081,44.26754166666666
9082,26.86259722222221
9083,27.072720899470895
9084,30.034585317460294
9085,62.54437367724864
9086,381.1938981481481
9087,297.8727602212602
9088,312.8724932058684
9089,248.17531812169304
9090,325.2070238095238
9091,302.0666230158731
9092,257.32637710437695
9093,178.13305224867727
9094,179.6321276455026
9095,212.57779960317453
9096,233.91665650553156
9097,495.1540231481485
9098,545.2691818783071
9099,432.5903022486772
9100,319.89817857142845
9101,221.84977573352575
9102,127.322966931217
9103,81.64675661375658
9104,51.64735912698411
9105,49.562123015872984
9106,49.453509259259235
9107,45.81994312169314
9108,32.86447420634919
9109,61.09885714285715
9110,330.34629497354496
9111,496.5312843915348
9112,191.1899569504569
9113,142.72059722222215
9114,189.86691600529105
9115,255.47313690476187
9116,235.89497751322745
9117,197.5725469576719
9118,303.64941997354515
9119,325.6544133597885
9120,431.1435469576719
9121,472.915408730159
9122,438.1216276455028
9123,317.0100471981721
9124,267.7910547739297
9125,166.8534312169313
9126,192.05081812169325
